node;ingest_year;num_alarms_per_year;sum_duration_hours;avg_duration_hours;total_tics
CO92N;2024;9;23.68;2.63;0
BX87U;2024;11;4.14;0.38;0
GU18F;2024;3;0.43;0.14;0
BX21G;2024;14;0.5;0.04;0
NA34E;2024;4;6.34;1.59;3
MU90J;2024;7;2.68;0.38;0
CA89N;2024;3;0.17;0.06;0
ZX17O;2024;11;6.91;0.63;0
VX74B;2024;9;0.93;0.1;0
AX49L;2024;2;0.32;0.16;0
GC76H;2024;36;1.96;0.05;0
BX88A;2024;7;2.5;0.36;0
TO23P;2024;12;6.03;0.5;0
VA39M;2024;146;85.09;0.58;8
BX22B;2024;2;14.58;7.29;5
MX09A;2024;2;69.17;34.59;1
LU15L;2024;2;0.08;0.04;0
MX19Y;2024;5;4.78;0.96;0
MX82L;2024;3;2.39;0.8;0
BX42B;2024;11;159.82;14.53;44
C5119B1;2024;1;0.5;0.5;0
BX74H;2024;2;0.59;0.3;0
LU86W;2024;8;4.5;0.56;0
ZA64I;2024;6;5.1;0.85;0
BX31E;2024;9;0.48;0.05;0
LE17L;2024;8;1.33;0.17;0
C5764F3;2024;2;0.0;0.0;0
GI80X;2024;6;3.49;0.58;0
TF67T;2024;8;5.57;0.7;1
PO14G;2024;3;0.0;0.0;0
MX72I;2024;5;2.44;0.49;0
CU28B;2024;12;0.51;0.04;0
OR06I;2024;14;2.6;0.19;2
GC27C;2024;1;0.0;0.0;0
MU12J;2024;12;1.09;0.09;0
ZX03Z;2024;7;7.18;1.03;0
LU27L;2024;1;0.08;0.08;0
CA06M;2024;2;1.26;0.63;0
GC00A;2024;8;38.84;4.86;0
MX76Q;2024;14;5.37;0.38;4
CW35I;2024;1;0.0;0.0;0
MX65L;2024;3;1.48;0.49;0
CX76M;2024;12;14.65;1.22;0
LU19L;2024;1;0.0;0.0;0
LX01C;2024;9;51.58;5.73;0
MX15G;2024;5;2.22;0.44;0
BX74W;2024;5;5.75;1.15;0
AV81W;2024;12;1.07;0.09;0
GI98N;2024;7;0.25;0.04;0
CO30O;2024;6;1.16;0.19;0
MX40I;2024;13;6.29;0.48;0
TO29P;2024;3;1.28;0.43;0
CW12M;2024;1;0.0;0.0;0
SX51W;2024;6;2.65;0.44;0
BX16M;2024;3;0.0;0.0;0
BX66E;2024;101;2.76;0.03;0
TF03H;2024;3;5.41;1.8;1
MX33B;2024;1;1.91;1.91;0
BX38V;2024;4;0.58;0.15;0
BX54R;2024;1;0.0;0.0;0
BU77E;2024;20;69.67;3.48;0
MX10S;2024;2;1.38;0.69;0
MY07P;2024;3;3.62;1.21;0
MX02N;2024;5;51.13;10.23;2
A4237;2024;2;0.92;0.46;0
BX20N;2024;13;17.7;1.36;0
BX09F;2024;1;0.1;0.1;0
NA11D;2024;4;23.26;5.82;3
CX16G;2024;3;0.08;0.03;0
CX35G;2024;15;83.09;5.54;0
MX74W;2024;2;1.71;0.86;0
SA04L;2024;1;0.17;0.17;0
OX81G;2024;6;0.67;0.11;0
MX95W;2024;3;4.08;1.36;0
GU40F;2024;2;0.08;0.04;0
GC01Y;2024;3;2.34;0.78;0
CU21V;2024;1;1.06;1.06;0
MX07H;2024;1;1.38;1.38;0
LO06L;2024;11;7.17;0.65;0
ZA22L;2024;3;0.17;0.06;0
ZX66C;2024;5;5.59;1.12;0
BX50R;2024;7;0.23;0.03;0
BX51M;2024;9;0.92;0.1;0
CAN5762;2024;2;0.15;0.08;0
CX30G;2024;21;98.94;4.71;0
LE11M;2024;2;1.93;0.97;0
MX36U;2024;1;0.95;0.95;0
TE14T;2024;5;19.02;3.8;2
AX81T;2024;6;0.17;0.03;0
Z9840F1;2024;1;0.0;0.0;0
SG93M;2024;5;8.09;1.62;0
AB92N;2024;4;1.68;0.42;0
MX49A;2024;19;7.67;0.4;0
AV01I;2024;20;46.82;2.34;0
MX95A;2024;1;0.97;0.97;0
MA52E;2024;7;1.52;0.22;0
LU98W;2024;5;0.24;0.05;0
BX82E;2024;14;3.66;0.26;9
BX12S;2024;17;18.5;1.09;0
MX66J;2024;10;76.69;7.67;6
SS13I;2024;4;15.26;3.82;0
BX46D;2024;4;0.0;0.0;0
CU26V;2024;1;1.27;1.27;0
ZA07I;2024;4;0.76;0.19;0
ZA15L;2024;3;0.76;0.25;0
GC76D;2024;7;3.39;0.48;0
ZX26S;2024;3;16.67;5.56;1
BX19E;2024;17;22.88;1.35;117
SE33L;2024;1;1.25;1.25;0
LU46W;2024;4;0.08;0.02;0
JX23K;2024;4;0.25;0.06;0
OR39A;2024;13;0.65;0.05;0
MX58R;2024;2;1.38;0.69;0
BX70X;2024;12;4.26;0.36;0
MX80C;2024;4;5.05;1.26;0
MX93W;2024;3;4.08;1.36;0
BX28M;2024;9;1.26;0.14;0
CO00O;2024;4;0.92;0.23;0
GU18E;2024;2;1.42;0.71;0
MX36I;2024;3;5.25;1.75;0
LU72M;2024;2;0.0;0.0;0
SS28I;2024;3;0.16;0.05;0
CA91Q;2024;1;0.0;0.0;0
BX08M;2024;9;1.12;0.12;0
BX35E;2024;3;0.84;0.28;0
GC11Y;2024;1;0.75;0.75;0
BX53Q;2024;5;8.76;1.75;10
BX81Q;2024;3;0.33;0.11;0
BX91B;2024;15;7.08;0.47;0
MA38J;2024;2;15.59;7.8;0
VX49V;2024;61;20.32;0.33;0
TX08Q;2024;5;55.83;11.17;0
GC39S;2024;8;7.97;1.0;0
MX67S;2024;8;287.69;35.96;15
BSC214;2024;1;0.17;0.17;0
BX82S;2024;9;1.84;0.2;0
SS26F;2024;3;10.0;3.33;0
VX13K;2024;4;41.34;10.34;1
SE02R;2024;13;11.34;0.87;0
VX41E;2024;1;2.25;2.25;2
SS27I;2024;3;0.25;0.08;0
BU44F;2024;5;0.42;0.08;0
C5054F2;2024;4;43.58;10.9;50
GI02I;2024;2;55.51;27.76;0
VX82A;2024;27;14.14;0.52;4
MX51W;2024;4;1.29;0.32;0
MY06P;2024;2;3.62;1.81;0
CA90Q;2024;17;166.78;9.81;11
TO19V;2024;29;12.26;0.42;5
BA29J;2024;4;0.0;0.0;0
BU52F;2024;3;0.33;0.11;0
BX55U;2024;2;0.07;0.04;0
BX85W;2024;2;0.41;0.21;0
GU08E;2024;4;3.91;0.98;0
MX61Y;2024;2;2.08;1.04;0
MX86R;2024;1;1.38;1.38;0
C5054F1;2024;4;43.58;10.9;50
BX06G;2024;7;8.59;1.23;0
BX33C;2024;2;0.42;0.21;0
BX41C;2024;98;38.02;0.39;0
BX81G;2024;13;132.23;10.17;0
MX99D;2024;2;1.6;0.8;0
TF37P;2024;8;8.59;1.07;1
BX21V;2024;42;8.58;0.2;0
AX11X;2024;8;2.49;0.31;0
CYL4545;2024;11;2.61;0.24;0
BU23F;2024;2;0.42;0.21;0
OR07W;2024;14;72.98;5.21;2
AB18L;2024;5;6.28;1.26;0
MX93M;2024;2;2.03;1.02;0
MX55S;2024;3;2.14;0.71;0
MX76C;2024;5;2.21;0.44;0
MX85X;2024;3;10.99;3.66;0
CO94D;2024;1;2.25;2.25;0
OX88M;2024;3;0.49;0.16;0
PM35T;2024;1;0.16;0.16;0
BX24K;2024;5;0.51;0.1;0
AX91J;2024;2;25.58;12.79;0
CX62I;2024;14;31.07;2.22;0
MA84C;2024;6;8.34;1.39;0
MX58O;2024;10;237.45;23.75;4
MX93S;2024;5;11.38;2.28;0
MX75A;2024;11;27.05;2.46;1
MX82U;2024;7;3.6;0.51;8
BX68X;2024;7;1.0;0.14;0
BU17F;2024;1;53.92;53.92;0
MX33O;2024;15;5.52;0.37;2
BX44R;2024;4;0.5;0.13;0
LX91J;2024;6;58.66;9.78;0
MX94C;2024;5;29.18;5.84;6
MX17X;2024;2;1.03;0.52;0
PX20I;2024;2;0.0;0.0;0
AX12E;2024;9;5.76;0.64;0
GR79W;2024;15;22.49;1.5;0
AX43R;2024;25;3.06;0.12;0
MY39P;2024;5;9.99;2.0;0
SE04S;2024;3;69.5;23.17;0
LU53L;2024;3;0.0;0.0;0
ZX32B;2024;8;25.01;3.13;0
TF44F;2024;18;7.42;0.41;2
SE23Y;2024;164;16.27;0.1;0
GI19N;2024;3;54.35;18.12;0
MA02M;2024;2;5.49;2.75;0
MX16O;2024;9;28.93;3.21;1
PX90I;2024;10;1.35;0.14;0
VX31M;2024;2;0.58;0.29;0
MX92F;2024;3;1.52;0.51;0
MY22P;2024;4;3.87;0.97;0
MX83L;2024;6;9.97;1.66;0
BI09A;2024;3;4.88;1.63;0
GU04M;2024;17;0.98;0.06;0
BX06D;2024;5;13.34;2.67;1
CS63A;2024;8;4.67;0.58;0
VX27W;2024;11;12.59;1.14;0
BX40T;2024;1;0.0;0.0;0
MA51L;2024;2;2.41;1.21;0
MX63L;2024;1;0.97;0.97;0
BX57W;2024;3;1.16;0.39;0
BX50B;2024;7;17.41;2.49;0
BX87G;2024;6;13.84;2.31;0
GU31A;2024;3;7.24;2.41;0
BU10F;2024;2;0.42;0.21;0
BU01F;2024;10;37.94;3.79;0
BX21W;2024;1;0.0;0.0;0
BX63Q;2024;6;13.17;2.2;2
BX30K;2024;6;6.33;1.06;0
BX65Y;2024;2;0.52;0.26;0
BX89K;2024;5;17.59;3.52;1
OX54O;2024;4;2.01;0.5;0
TE07C;2024;3;13.24;4.41;0
ZX23D;2024;7;1.51;0.22;0
MX91L;2024;3;2.22;0.74;0
CW28G;2024;1;0.0;0.0;0
OX97T;2024;6;0.25;0.04;0
GU39A;2024;7;2.57;0.37;0
CA25G;2024;2;2.16;1.08;0
OX30M;2024;2;0.33;0.17;0
SE57A;2024;6;0.75;0.13;0
CS34L;2024;4;0.09;0.02;0
MX38R;2024;9;2.75;0.31;0
CR41M;2024;8;0.58;0.07;0
BX26J;2024;4;1.76;0.44;0
BX72P;2024;3;3.17;1.06;0
BX99A;2024;4;6.66;1.67;0
TF39R;2024;6;3.81;0.64;0
MX25C;2024;1;0.42;0.42;0
BX48G;2024;8;55.72;6.97;55
BX78Z;2024;2;0.34;0.17;0
SO41O;2024;3;0.0;0.0;0
PO84L;2024;5;0.59;0.12;0
MX09H;2024;17;2.26;0.13;0
Z9840F3;2024;3;0.25;0.08;0
CC26Y;2024;7;1.59;0.23;0
CU38V;2024;3;3.63;1.21;0
SS12I;2024;6;6.58;1.1;0
BX19D;2024;4;0.25;0.06;0
BX58Z;2024;6;3.26;0.54;1
ZX32D;2024;7;1.51;0.22;0
MX12S;2024;6;100.77;16.79;6
MX60L;2024;2;5.63;2.82;0
LU59W;2024;8;3.92;0.49;0
ZA14L;2024;6;0.61;0.1;0
ZA67I;2024;1;0.09;0.09;0
VX19V;2024;5;4.16;0.83;0
BX67I;2024;3;0.58;0.19;0
BX75G;2024;5;0.34;0.07;0
MA39F;2024;1;0.08;0.08;0
VX03H;2024;6;5.25;0.88;0
SE09R;2024;5;0.57;0.11;0
BX22L;2024;1;0.0;0.0;0
ZX82O;2024;8;12.26;1.53;0
AX68Y;2024;8;8.82;1.1;0
MX37T;2024;5;9.61;1.92;7
MX76O;2024;6;10.33;1.72;0
MX92S;2024;10;55.57;5.56;6
CX09M;2024;3;0.0;0.0;0
AX03X;2024;3;0.0;0.0;0
LE06L;2024;9;2.42;0.27;0
BX03A;2024;7;10.91;1.56;0
MX15F;2024;5;14.46;2.89;0
MX73X;2024;1;1.27;1.27;0
MA07C;2024;5;290.1;58.02;22
PX11I;2024;2;0.0;0.0;0
MX37Z;2024;5;1.34;0.27;0
AX18X;2024;24;8.35;0.35;0
MX49F;2024;1;1.28;1.28;0
MX05Z;2024;5;9.28;1.86;0
CA14H;2024;6;1.07;0.18;0
BX49G;2024;3;0.33;0.11;0
BX86W;2024;2;0.33;0.17;0
Z9840F2;2024;2;0.25;0.13;0
TO08V;2024;2;1.64;0.82;0
TF68T;2024;5;1.75;0.35;0
BX87Z;2024;3;0.5;0.17;0
MX67Y;2024;2;2.58;1.29;0
AX47Y;2024;7;4.5;0.64;0
BI52Z;2024;8;15.75;1.97;0
VX62E;2024;3;4.1;1.37;0
BX19M;2024;6;7.42;1.24;0
BX36X;2024;4;0.0;0.0;0
BX23J;2024;4;1.26;0.32;0
AX73X;2024;6;2.5;0.42;0
MX56L;2024;2;0.09;0.05;0
SE80S;2024;2;5.41;2.71;0
MX37L;2024;2;2.03;1.02;0
MX86T;2024;1;0.0;0.0;0
VX36V;2024;4;13.25;3.31;0
BX39E;2024;8;0.92;0.12;0
SA64I;2024;2;0.08;0.04;0
GR41T;2024;6;0.65;0.11;0
MX79R;2024;3;1.38;0.46;0
MX40Y;2024;6;4.97;0.83;0
OX28H;2024;6;0.43;0.07;0
MX50X;2024;2;7.06;3.53;0
CW34K;2024;1;0.0;0.0;0
BX07H;2024;5;13.18;2.64;2
BX54V;2024;2;0.5;0.25;0
BX32J;2024;4;2.07;0.52;0
LU96L;2024;3;7.84;2.61;0
BU04U;2024;2;0.42;0.21;0
MX14V;2024;8;0.5;0.06;0
MA56E;2024;4;3.17;0.79;0
SE10L;2024;6;47.07;7.84;0
BI80Z;2024;2;3.68;1.84;0
BU47L;2024;3;2.42;0.81;0
OR06W;2024;17;5.17;0.3;2
CA81H;2024;6;1.06;0.18;0
BX92C;2024;17;32.1;1.89;0
BA98W;2024;10;6.75;0.68;0
TX14H;2024;6;0.76;0.13;0
MX88L;2024;2;2.01;1.01;0
MX78W;2024;2;0.95;0.48;0
MX37V;2024;14;5.89;0.42;0
CU68V;2024;2;5.44;2.72;0
MX29B;2024;3;3.36;1.12;0
MX71P;2024;3;1.2;0.4;0
MX66W;2024;1;1.17;1.17;0
GU06G;2024;4;0.33;0.08;0
GI09N;2024;2;55.5;27.75;0
PM67L;2024;5;0.42;0.08;0
MX77H;2024;10;5.75;0.58;0
MX99A;2024;3;2.09;0.7;0
VX81K;2024;9;64.42;7.16;0
SA47W;2024;4;0.5;0.13;0
MX65M;2024;6;11.58;1.93;0
BX15J;2024;7;8.93;1.28;0
AV12P;2024;7;2.5;0.36;0
BU56L;2024;3;0.5;0.17;0
MX75R;2024;5;3.91;0.78;0
BX05M;2024;14;25.59;1.83;41
BX51I;2024;3;0.08;0.03;0
SE57Z;2024;8;1.08;0.14;0
MX26L;2024;8;2.88;0.36;0
MX06L;2024;2;2.01;1.01;0
MX98W;2024;4;1.88;0.47;0
BI87Y;2024;4;7.75;1.94;0
SS13B;2024;2;8.91;4.46;0
BX08E;2024;6;3.0;0.5;0
MA48O;2024;12;0.17;0.01;0
GR54C;2024;4;25.41;6.35;0
AB98L;2024;3;1.37;0.46;0
CR17N;2024;2;1.96;0.98;0
MX51L;2024;7;10.01;1.43;0
TF66L;2024;13;6.9;0.53;16
MA64E;2024;4;2.07;0.52;0
BX03G;2024;25;160.92;6.44;17
BX40X;2024;4;0.43;0.11;0
BX68W;2024;1;0.0;0.0;0
CO38D;2024;1;0.0;0.0;0
BX11E;2024;6;27.74;4.62;1
TX07R;2024;2;55.58;27.79;0
MX39G;2024;6;6.72;1.12;0
MX69A;2024;1;1.8;1.8;0
MX73Z;2024;5;1.37;0.27;0
MA13P;2024;5;13.99;2.8;0
TF44Q;2024;12;0.92;0.08;0
BX73N;2024;14;0.75;0.05;0
MY40P;2024;5;10.09;2.02;0
MA68D;2024;4;1.67;0.42;0
TO05C;2024;10;2.83;0.28;4
TF33F;2024;8;1.55;0.19;0
ZA85I;2024;5;6.59;1.32;0
TX99F;2024;6;7.08;1.18;0
GR10T;2024;10;10.01;1.0;0
TO11B;2024;2;2.29;1.15;0
CU28V;2024;1;1.27;1.27;0
MX65H;2024;8;13.95;1.74;0
MY38P;2024;4;3.96;0.99;0
SX33L;2024;6;12.15;2.03;0
BX86T;2024;1;0.58;0.58;0
AX16O;2024;5;58.09;11.62;0
MX69Q;2024;3;7.78;2.59;0
GI22S;2024;3;54.09;18.03;0
TF42R;2024;13;10.08;0.78;1
ZX77R;2024;9;23.51;2.61;0
MX89W;2024;2;1.37;0.68;0
MX29O;2024;5;14.07;2.81;0
MX83F;2024;3;0.66;0.22;0
BX35G;2024;15;44.24;2.95;21
BX97E;2024;4;0.93;0.23;0
MX73S;2024;3;7.03;2.34;0
CX56M;2024;5;4.39;0.88;0
TO15V;2024;1;0.95;0.95;0
MX90R;2024;15;197.72;13.18;9
CX89W;2024;2;0.17;0.09;0
BX26K;2024;3;0.0;0.0;0
BX33Q;2024;5;0.58;0.12;0
MX10T;2024;1;0.97;0.97;0
MX56V;2024;38;7.94;0.21;0
TF25U;2024;2;1.83;0.92;0
GR04T;2024;14;9.91;0.71;0
GI92M;2024;4;0.17;0.04;0
GI85S;2024;4;1.02;0.26;0
BX14N;2024;2;0.0;0.0;0
BX41G;2024;5;2.28;0.46;0
AX20E;2024;13;1.23;0.09;0
MX28R;2024;5;33.1;6.62;1
CR76R;2024;3;4.34;1.45;5
LU56W;2024;8;2.66;0.33;0
BX09J;2024;1;0.1;0.1;0
BX92B;2024;4;0.5;0.13;0
GI08Q;2024;7;55.08;7.87;0
TX17A;2024;5;55.83;11.17;0
MX36A;2024;4;2.17;0.54;0
MX72P;2024;3;3.27;1.09;0
3500TO;2024;1;0.97;0.97;0
AX70T;2024;14;0.91;0.07;0
MX97J;2024;11;4.8;0.44;4
GC49H;2024;6;0.72;0.12;0
MX96S;2024;4;4.72;1.18;0
MX78V;2024;8;13.38;1.67;0
OX47E;2024;14;17.6;1.26;0
CU01G;2024;1;0.66;0.66;0
GR25Z;2024;7;1.33;0.19;0
ZA72I;2024;2;0.17;0.08;0
TE61R;2024;11;157.63;14.33;0
BA69W;2024;6;2.66;0.44;0
CU24V;2024;1;0.95;0.95;0
BX56Q;2024;4;0.93;0.23;0
GC20L;2024;1;0.42;0.42;0
SE15W;2024;11;1.91;0.17;0
GC39G;2024;6;16.41;2.74;34
ZA13L;2024;7;1.06;0.15;0
BX23R;2024;4;0.51;0.13;0
BX96Z;2024;2;0.34;0.17;0
LU97L;2024;3;0.16;0.05;0
SG12R;2024;3;3.52;1.17;0
MX96E;2024;1;0.97;0.97;0
CW39Q;2024;1;0.0;0.0;0
A4806;2024;2;0.92;0.46;0
AB49A;2024;21;2.99;0.14;0
BX77C;2024;21;9.02;0.43;0
MA52D;2024;4;16.41;4.1;0
BU49L;2024;2;0.42;0.21;0
CX04E;2024;17;26.59;1.56;1
MX88Z;2024;1;0.16;0.16;0
CU56V;2024;1;1.27;1.27;0
BX36T;2024;8;0.59;0.07;0
MX93J;2024;2;0.25;0.13;0
MX20K;2024;11;20.19;1.84;0
MX91T;2024;6;5.68;0.95;0
SA06L;2024;41;875.45;21.35;0
SO02M;2024;5;21.42;4.28;0
BX68I;2024;2;0.0;0.0;0
BU54F;2024;2;0.42;0.21;0
BU71F;2024;2;0.42;0.21;0
GC01L;2024;6;179.61;29.94;12
LX09R;2024;1;55.34;55.34;0
MX69Y;2024;1;1.27;1.27;0
MX17Q;2024;5;12.87;2.57;0
MX63U;2024;7;2.0;0.29;0
MX82F;2024;89;94.58;1.06;13
AV91W;2024;1;0.51;0.51;0
NA02E;2024;46;122.42;2.66;12
CX44I;2024;8;2.67;0.33;0
TX19N;2024;4;52.88;13.22;68
MX95C;2024;1;0.97;0.97;0
MX67N;2024;3;0.66;0.22;0
HX59A;2024;2;0.16;0.08;0
BX83E;2024;19;43.24;2.28;0
BX83X;2024;1;0.0;0.0;0
MA15M;2024;13;25.09;1.93;0
TX29B;2024;12;457.6;38.13;2
SE52L;2024;9;2.4;0.27;0
HU78R;2024;4;0.34;0.09;0
TE71S;2024;7;34.92;4.99;0
GI09Q;2024;2;55.51;27.76;0
BU17G;2024;2;55.84;27.92;0
MX79N;2024;1;1.38;1.38;0
MX67W;2024;2;1.28;0.64;0
MX79C;2024;2;1.3;0.65;0
MY03C;2024;1;0.97;0.97;0
MX12J;2024;5;3.44;0.69;0
BX43G;2024;5;3.17;0.63;1
MX89J;2024;4;2.71;0.68;0
MX28S;2024;3;1.58;0.53;1
BX11K;2024;5;2.02;0.4;0
BX57Q;2024;7;5.66;0.81;0
OX15G;2024;2;0.26;0.13;0
MA24P;2024;6;18.42;3.07;0
MX07R;2024;3;2.04;0.68;0
PX89I;2024;14;3.26;0.23;0
AX91T;2024;25;1.9;0.08;0
AV01U;2024;5;2.5;0.5;0
MX71O;2024;5;9.46;1.89;0
CU54V;2024;1;0.95;0.95;0
MX90W;2024;2;1.3;0.65;0
BX17F;2024;11;15.93;1.45;0
BX73E;2024;1;0.0;0.0;0
ZX12Z;2024;115;17.9;0.16;0
VX66K;2024;9;1.09;0.12;0
GU10H;2024;2;0.0;0.0;0
GI06D;2024;9;123.6;13.73;0
MX22R;2024;1;0.0;0.0;0
MY20P;2024;4;3.78;0.95;0
LE42P;2024;36;106.13;2.95;0
ZX62O;2024;4;0.92;0.23;0
BX24T;2024;11;6.76;0.61;0
BX77D;2024;37;23.9;0.65;0
LX86M;2024;5;5.11;1.02;0
MX59R;2024;2;1.38;0.69;0
LX34S;2024;19;6.32;0.33;1
MX86V;2024;1;0.08;0.08;0
MU88T;2024;3;8.25;2.75;0
MA58D;2024;3;0.25;0.08;0
BX66G;2024;1;0.0;0.0;0
TO64B;2024;1;1.52;1.52;0
MX29W;2024;7;56.95;8.14;12
MX43P;2024;6;2.83;0.47;0
ZX19A;2024;1;0.0;0.0;0
BX30E;2024;11;14.16;1.29;1
BX94D;2024;2;0.5;0.25;0
BX60A;2024;10;4.0;0.4;0
CU27V;2024;2;1.6;0.8;0
CA90G;2024;9;165.8;18.42;10
AX63E;2024;4;0.58;0.15;0
GC57Y;2024;3;18.07;6.02;2
BX04R;2024;4;7.59;1.9;0
BX17G;2024;15;36.9;2.46;1
SE51A;2024;8;1.18;0.15;0
BX07L;2024;2;0.09;0.05;0
MX72K;2024;3;4.4;1.47;0
BX91N;2024;3;0.5;0.17;0
BX80W;2024;2;3.75;1.88;0
TX98Z;2024;2;52.09;26.05;68
AX24E;2024;8;1.33;0.17;0
BX71X;2024;1;0.0;0.0;0
MX23I;2024;3;2.11;0.7;0
VX74W;2024;5;4.42;0.88;0
OX07E;2024;2;5.53;2.77;0
MX81Y;2024;5;29.84;5.97;0
GC45S;2024;5;12.23;2.45;17
BX40L;2024;15;23.58;1.57;1
MX95H;2024;3;2.31;0.77;0
LU07L;2024;9;23.74;2.64;0
ZA12L;2024;2;0.34;0.17;0
CAT5192;2024;1;0.0;0.0;0
VX71V;2024;5;5.9;1.18;0
U1433;2024;3;1.21;0.4;0
MX88W;2024;2;1.28;0.64;0
BX07N;2024;9;6.99;0.78;0
ZX02C;2024;2;3.25;1.63;0
BX23G;2024;3;0.52;0.17;0
BX73W;2024;7;24.16;3.45;0
CR51T;2024;3;1.27;0.42;0
GR82Z;2024;5;29.65;5.93;0
OR16L;2024;7;1.08;0.15;0
BU27F;2024;2;0.42;0.21;0
MX49E;2024;3;30.22;10.07;5
MX85W;2024;2;1.28;0.64;0
MX66Y;2024;3;25.25;8.42;0
GR12T;2024;9;27.74;3.08;0
BX34Q;2024;22;1.65;0.08;0
SS33I;2024;3;17.0;5.67;0
LU04L;2024;8;0.5;0.06;0
BA71W;2024;4;1.16;0.29;0
BU72N;2024;9;4.15;0.46;0
MX22O;2024;2;3.44;1.72;0
OX75M;2024;3;0.26;0.09;0
MX89V;2024;1;0.86;0.86;0
BX15V;2024;4;11.49;2.87;0
TE34M;2024;8;3.59;0.45;0
VX71L;2024;9;5.36;0.6;0
MX12B;2024;1;1.38;1.38;0
HU09E;2024;7;7.76;1.11;0
MX83N;2024;74;2.44;0.03;0
CR46N;2024;2;1.27;0.64;0
CR05C;2024;10;103.36;10.34;0
LU31M;2024;13;7.5;0.58;2
MX99J;2024;8;1.34;0.17;0
VX64K;2024;19;21.17;1.11;0
BX36E;2024;9;0.0;0.0;0
BX58A;2024;4;0.25;0.06;0
A1324;2024;1;0.5;0.5;0
BX11W;2024;7;4.01;0.57;0
MX01V;2024;2;1.72;0.86;0
BX02P;2024;14;0.59;0.04;0
BX60Q;2024;4;1.57;0.39;0
U0936;2024;2;2.83;1.42;0
SX75Z;2024;9;27.34;3.04;0
PX12W;2024;7;32.0;4.57;0
SO67M;2024;7;141.94;20.28;0
AL35J;2024;7;1.09;0.16;0
TE67R;2024;59;23.0;0.39;0
CX16T;2024;4;1.17;0.29;0
BX90C;2024;5;2.07;0.41;0
AV18M;2024;7;53.91;7.7;3
BU77L;2024;6;1.17;0.19;0
MX08J;2024;169;59.93;0.35;0
MU88U;2024;1;2.17;2.17;0
BI17Z;2024;373;124.21;0.33;1
BX70N;2024;2;0.0;0.0;0
BX03E;2024;11;12.21;1.11;0
AX03Y;2024;4;2.65;0.66;0
MX34Y;2024;1;1.8;1.8;0
2373TO;2024;40;13.84;0.35;24
MX77T;2024;3;1.28;0.43;0
BX62E;2024;11;15.32;1.39;0
GI86Y;2024;2;55.25;27.63;0
MX04J;2024;4;2.14;0.54;0
MX72C;2024;4;5.14;1.29;0
PX08W;2024;10;33.92;3.39;0
CAT8095;2024;5;0.41;0.08;0
BX07M;2024;12;11.82;0.98;0
BX45M;2024;4;0.49;0.12;0
TX12J;2024;8;4.68;0.59;0
LX55Y;2024;15;57.86;3.86;0
PX02W;2024;7;0.0;0.0;0
OR72L;2024;5;1.08;0.22;0
BX28J;2024;4;0.0;0.0;0
CO30R;2024;5;54.99;11.0;0
MX53Z;2024;27;12.45;0.46;153
OR15L;2024;5;3.0;0.6;0
GC40M;2024;98;23.35;0.24;0
BX60I;2024;1;0.0;0.0;0
OX10H;2024;12;0.77;0.06;0
BX02F;2024;5;1.08;0.22;0
GI17P;2024;18;8.5;0.47;0
MX47A;2024;11;2.54;0.23;0
BX03N;2024;8;0.41;0.05;0
VX35V;2024;4;5.01;1.25;0
VX08M;2024;2;1.09;0.54;0
VX67D;2024;17;10.67;0.63;0
SE04R;2024;4;2.75;0.69;0
MU03T;2024;4;9.92;2.48;0
CAN5821;2024;3;0.15;0.05;0
MX91S;2024;5;11.38;2.28;0
TO04C;2024;20;4.36;0.22;0
GU59S;2024;2;0.08;0.04;0
VX72W;2024;2;0.75;0.38;0
GR05K;2024;16;37.27;2.33;0
BX60S;2024;4;1.93;0.48;0
BX08L;2024;4;0.74;0.19;0
BX14Q;2024;6;0.6;0.1;0
BX24R;2024;4;0.0;0.0;0
BX15K;2024;11;96.08;8.73;1
BX31Q;2024;2;0.15;0.08;0
BX83V;2024;3;0.5;0.17;0
BX98X;2024;3;0.41;0.14;0
BA08P;2024;74;7.54;0.1;0
MX42B;2024;2;1.88;0.94;0
A9559;2024;1;0.25;0.25;0
BX65D;2024;18;2.25;0.13;0
BX06C;2024;11;8.67;0.79;0
BX48A;2024;3;1.0;0.33;0
GI89Y;2024;3;53.83;17.94;0
PX75I;2024;2;0.0;0.0;0
LX48A;2024;6;62.26;10.38;9
BX21Q;2024;10;1.66;0.17;0
BX30X;2024;5;4.91;0.98;0
CR07M;2024;28;188.33;6.73;1
MX70C;2024;12;6.31;0.53;0
BX34N;2024;9;1.58;0.18;0
BX52R;2024;4;0.66;0.17;0
SG07W;2024;31;13.89;0.45;0
GI98X;2024;1;0.0;0.0;0
NA05B;2024;8;3.08;0.39;0
VX14L;2024;95;2.41;0.03;0
BX98N;2024;2;0.0;0.0;0
SX79I;2024;1;148.58;148.58;0
GC17F;2024;20;6.71;0.34;0
CU29V;2024;2;19.8;9.9;0
MX39Y;2024;2;1.3;0.65;0
MX10L;2024;2;1.39;0.7;0
TF23D;2024;6;2.42;0.4;0
LU48L;2024;8;5.72;0.72;0
BX53X;2024;10;5.66;0.57;0
MX66T;2024;4;2.21;0.55;0
MX53C;2024;3;20.36;6.79;0
OX38M;2024;1;0.08;0.08;0
GU40N;2024;17;0.84;0.05;0
VX24W;2024;3;78.0;26.0;3
SE81S;2024;4;10.43;2.61;9
